TransactionID,CustomerID,BankID_Sent,BankID_Received,DateID,TransactionTypeID,FraudID,Amount,Status,PaymentMode
TXN000433,127,17,19,1291,2,1,69408.82,Success,QR Code
TXN000434,9,12,2,951,2,1,32861.48,Success,QR Code
TXN000435,96,3,4,1325,1,4,48593.93,Success,QR Code
TXN000436,50,7,14,970,2,1,62233.72,Success,Phone Number
TXN000437,5,20,5,1274,2,1,10316.18,Success,QR Code
TXN000438,36,5,11,1536,2,2,13410.65,Success,Phone Number
TXN000439,107,14,8,267,2,1,5797.21,Success,QR Code
TXN000440,13,7,13,1319,2,2,29502.24,Failed,UPI ID
TXN000441,94,4,14,640,1,1,56568.68,Success,QR Code
TXN000442,48,11,1,1714,1,1,65480.07,Success,UPI ID
TXN000443,11,4,13,706,1,1,70663.17,Success,QR Code
TXN000444,37,8,10,1421,2,1,11139.64,Success,QR Code
TXN000445,34,7,14,454,2,1,48831.04,Success,QR Code
TXN000446,55,6,4,2167,1,1,23422.47,Failed,UPI ID
TXN000447,72,6,19,838,2,1,6894.93,Success,Phone Number
TXN000448,90,10,14,2131,2,2,72148.69,Failed,QR Code
TXN000449,25,8,6,268,2,1,18874.58,Failed,Phone Number
TXN000450,69,11,17,938,2,2,54064.89,Success,Phone Number
TXN000451,16,20,14,840,2,1,45099.51,Success,Phone Number
TXN000452,26,17,13,547,2,1,54221.31,Success,Phone Number
TXN000453,11,2,5,742,2,1,71328.54,Failed,Phone Number
TXN000454,106,9,17,435,2,1,4703.89,Success,UPI ID
TXN000455,120,8,18,921,2,2,22794.87,Success,QR Code
TXN000456,15,8,12,424,2,1,3418.23,Success,QR Code
TXN000457,31,9,7,1237,2,1,61738.5,Success,UPI ID
TXN000458,123,9,7,2172,2,1,48023.07,Success,QR Code
TXN000459,131,9,4,270,1,1,73934.38,Success,UPI ID
TXN000460,111,18,17,1646,2,1,39166.24,Success,UPI ID
TXN000461,34,17,2,1323,2,1,528.89,Success,Phone Number
TXN000462,54,11,2,1899,2,1,57234.38,Success,QR Code
TXN000463,62,16,19,1507,1,1,41793.82,Success,QR Code
TXN000464,109,15,15,1984,2,1,65887.16,Success,QR Code
TXN000465,58,5,14,826,2,1,62791.32,Success,QR Code
TXN000466,132,3,7,1040,1,1,37329.75,Success,QR Code
TXN000467,148,4,6,1943,1,2,10314.13,Success,QR Code
TXN000468,62,9,2,779,2,1,40296.94,Success,UPI ID
TXN000469,130,2,15,1651,2,1,11816.21,Success,QR Code
TXN000470,58,19,17,1219,1,1,66882.54,Success,Phone Number
TXN000471,144,6,13,412,2,4,31090.29,Success,Phone Number
TXN000472,142,11,13,1839,2,1,3623.34,Success,UPI ID
TXN000473,88,3,8,549,1,1,37872.8,Success,QR Code
TXN000474,63,8,14,150,1,1,9897.75,Success,UPI ID
TXN000475,73,20,5,1486,1,4,34245.11,Success,Phone Number
TXN000476,18,12,5,205,2,2,57558.57,Success,UPI ID
TXN000477,44,16,5,357,2,1,67329.99,Success,QR Code
TXN000478,125,5,4,1261,2,2,66287.4,Success,QR Code
TXN000479,88,4,19,1984,2,1,60394.52,Success,QR Code
TXN000480,114,9,5,1895,1,1,50258.23,Success,UPI ID
TXN000481,51,14,8,664,1,4,14791.59,Failed,QR Code
TXN000482,106,2,18,1275,1,1,62218.3,Success,UPI ID
TXN000483,142,11,11,134,2,1,70357.58,Success,QR Code
TXN000484,99,8,3,1980,2,1,10812.37,Failed,Phone Number
TXN000485,51,2,8,462,2,1,66371.1,Success,Phone Number
TXN000486,16,13,8,2107,2,2,65569.18,Success,QR Code
TXN000487,84,15,5,682,1,1,41025.83,Failed,UPI ID
TXN000488,98,9,10,324,1,1,74271.56,Success,UPI ID
TXN000489,126,4,2,865,2,3,32362.63,Success,UPI ID
TXN000490,115,5,7,1990,2,1,65749.07,Success,QR Code
TXN000491,62,4,9,1452,2,1,21600.11,Success,UPI ID
TXN000492,92,8,2,168,2,1,11961.04,Success,Phone Number
TXN000493,2,1,17,1839,1,1,62885.07,Success,Phone Number
TXN000494,142,3,7,370,2,1,74256.32,Success,QR Code
TXN000495,139,2,2,1170,2,1,16794.64,Success,UPI ID
TXN000496,52,6,13,925,2,1,52577.55,Success,Phone Number
TXN000497,146,17,12,723,2,1,22553.44,Failed,QR Code
TXN000498,77,12,13,371,2,4,47172.84,Success,UPI ID
TXN000499,12,20,20,916,2,1,16849.82,Success,UPI ID
TXN000500,36,11,14,2179,2,1,37236.75,Success,QR Code
TXN000501,36,14,2,910,2,1,10216.78,Success,QR Code
TXN000502,84,15,2,237,2,1,11050.16,Success,QR Code
TXN000503,129,11,1,1285,2,1,49267.37,Success,UPI ID
TXN000504,59,2,7,1459,1,1,41897.78,Success,UPI ID
TXN000505,25,12,16,88,2,4,62761.81,Success,UPI ID
TXN000506,107,4,14,1495,2,1,48055.87,Success,UPI ID
TXN000507,121,1,4,1698,2,1,50872.25,Failed,UPI ID
TXN000508,79,1,10,1657,2,1,61125.33,Success,QR Code
TXN000509,28,18,8,987,2,1,53937.23,Success,UPI ID
TXN000510,109,4,18,779,2,2,12936.19,Success,UPI ID
TXN000511,28,4,13,1722,2,1,15439.46,Success,QR Code
TXN000512,22,1,11,775,2,1,11522.42,Success,UPI ID
TXN000513,108,3,9,1394,1,1,11005.98,Success,Phone Number
TXN000514,63,17,19,246,2,1,66820.55,Success,QR Code
TXN000515,43,17,14,1010,2,2,54048.14,Success,QR Code
TXN000516,132,6,9,1976,1,1,26575.5,Success,UPI ID
TXN000517,139,7,13,1317,2,1,74564.46,Success,Phone Number
TXN000518,150,1,3,1927,2,2,44325.06,Success,Phone Number
TXN000519,17,5,3,1669,2,1,56799.74,Success,QR Code
TXN000520,77,16,4,2167,2,1,66470.41,Success,Phone Number
TXN000521,127,5,4,1560,2,1,8890.32,Success,UPI ID
TXN000522,87,11,20,654,2,1,72135.52,Success,UPI ID
TXN000523,21,3,15,1730,2,2,63428.58,Success,Phone Number
TXN000524,45,4,19,1193,2,1,73821.29,Success,UPI ID
TXN000525,31,4,3,224,2,1,55542.64,Success,QR Code
TXN000526,97,16,12,2191,2,2,44479.07,Success,QR Code
TXN000527,37,3,12,691,2,1,62108.12,Success,QR Code
TXN000528,146,10,4,1135,2,1,71058.16,Success,UPI ID
TXN000529,90,15,14,2027,2,2,19092.82,Success,QR Code
TXN000530,128,16,1,365,2,4,32392.38,Success,QR Code
TXN000531,35,11,17,398,1,4,28195.56,Success,Phone Number
TXN000532,94,20,4,304,2,1,32883.62,Success,Phone Number
TXN000533,30,8,4,1417,1,1,33071.63,Success,Phone Number
TXN000534,12,9,1,647,2,4,33782.64,Success,QR Code
TXN000535,99,9,3,1402,2,1,11482.14,Success,QR Code
TXN000536,65,15,19,2068,2,1,13089.57,Success,Phone Number
TXN000537,141,1,14,1635,2,1,21578.49,Success,QR Code
TXN000538,18,16,13,826,2,1,21856.25,Success,UPI ID
TXN000539,46,3,15,427,1,2,43372.6,Success,Phone Number
TXN000540,133,7,8,1719,2,1,16525.68,Failed,Phone Number
TXN000541,145,5,15,815,1,4,16099.04,Success,Phone Number
TXN000542,148,5,13,433,2,2,17722.58,Success,UPI ID
TXN000543,17,1,2,534,2,4,57962.9,Success,UPI ID
TXN000544,81,3,5,297,2,1,50387.9,Success,QR Code
TXN000545,35,1,11,387,2,1,36053.59,Success,QR Code
TXN000546,94,9,8,981,2,1,21937.35,Success,QR Code
TXN000547,87,14,6,234,2,1,697.92,Failed,Phone Number
TXN000548,32,13,5,1112,2,1,27046.99,Failed,QR Code
TXN000549,21,14,1,896,1,1,52035.44,Success,QR Code
TXN000550,77,18,6,1934,1,1,64446.66,Failed,QR Code
TXN000551,149,17,4,1394,1,1,20629.03,Failed,QR Code
TXN000552,17,18,16,535,2,1,51845.37,Success,UPI ID
TXN000553,51,20,17,1,2,2,67769.26,Success,UPI ID
TXN000554,106,9,1,1539,2,1,68475.36,Success,Phone Number
TXN000555,59,9,6,1629,2,1,56703.6,Failed,QR Code
TXN000556,97,5,8,1977,2,1,63925.98,Failed,QR Code
TXN000557,24,14,13,1865,2,1,6413.04,Success,UPI ID
TXN000558,78,4,1,1389,2,1,67535.08,Success,UPI ID
TXN000559,127,17,20,1147,1,1,67047.51,Success,UPI ID
TXN000560,116,6,7,1678,1,1,63429.74,Success,Phone Number
TXN000561,57,2,11,166,1,1,8599.8,Success,QR Code
TXN000562,20,6,20,1670,1,4,30096.98,Success,QR Code
TXN000563,85,2,12,2174,1,1,26796.32,Failed,QR Code
TXN000564,56,15,14,2048,1,1,37677.93,Success,Phone Number
TXN000565,86,7,3,1354,1,1,65110.5,Success,QR Code
TXN000566,2,16,16,1292,2,1,458.14,Success,QR Code
TXN000567,127,12,15,882,2,3,73286.66,Success,UPI ID
TXN000568,6,19,8,1436,1,1,38001.42,Success,QR Code
TXN000569,43,5,1,885,2,1,36423.22,Success,UPI ID
TXN000570,13,16,8,802,1,1,16689.87,Success,UPI ID
TXN000571,149,9,2,961,2,1,65769.28,Success,QR Code
TXN000572,8,9,18,389,1,1,51234.2,Success,QR Code
TXN000573,94,10,1,1426,2,2,74662.99,Success,QR Code
TXN000574,93,6,19,1866,1,1,58123.92,Success,QR Code
TXN000575,88,12,5,1541,2,1,8204.47,Success,UPI ID
TXN000576,60,6,3,53,2,3,50.14,Success,QR Code
TXN000577,106,1,8,2130,2,1,43023.87,Success,Phone Number
TXN000578,69,10,6,1843,2,1,32614.51,Success,UPI ID
TXN000579,145,12,9,2106,2,1,11874.35,Success,QR Code
TXN000580,76,13,14,1292,2,1,24509.21,Success,Phone Number
TXN000581,88,8,13,1126,2,2,34895.31,Success,QR Code
TXN000582,67,13,20,1774,2,1,70070.93,Success,UPI ID
TXN000583,92,14,1,1223,1,3,64804.92,Success,UPI ID
TXN000584,116,19,10,718,1,1,66671.1,Success,UPI ID
TXN000585,88,5,1,279,1,1,58561.78,Success,UPI ID
TXN000586,56,16,11,251,1,3,36151.74,Success,Phone Number
TXN000587,14,11,5,1677,2,1,74040.49,Success,QR Code
TXN000588,125,18,2,105,1,2,44113.24,Success,UPI ID
TXN000589,48,9,10,20,1,1,58120.78,Success,QR Code
TXN000590,32,4,20,105,2,1,36080.78,Success,QR Code
TXN000591,38,1,5,1718,1,1,59101.21,Success,Phone Number
TXN000592,33,19,20,1975,1,3,53404.5,Success,UPI ID
TXN000593,49,14,15,1342,2,1,1259.25,Failed,Phone Number
TXN000594,70,14,16,1979,2,1,63908.53,Failed,UPI ID
TXN000595,92,7,12,938,2,2,5677.63,Success,Phone Number
TXN000596,4,6,5,362,2,1,24194.51,Success,UPI ID
TXN000597,74,17,1,1278,2,2,43570.14,Success,UPI ID
TXN000598,69,14,9,277,1,1,37782.18,Success,QR Code
TXN000599,85,8,19,755,2,1,18998.67,Success,UPI ID
TXN000600,74,4,17,737,2,1,9955.73,Failed,QR Code
TXN000601,76,18,7,993,2,1,20823.9,Success,Phone Number
TXN000602,150,7,14,878,2,1,20831.48,Success,QR Code
TXN000603,31,20,10,803,2,1,25624.27,Success,QR Code
TXN000604,6,9,17,1399,1,1,39105.36,Success,UPI ID
TXN000605,82,10,16,268,2,1,53786.96,Success,QR Code
TXN000606,128,7,20,1323,2,1,65651.32,Failed,UPI ID
TXN000607,71,18,8,1878,2,1,44142.78,Success,Phone Number
TXN000608,29,15,2,1415,2,1,50691.08,Success,UPI ID
TXN000609,70,16,5,371,2,1,41028.11,Success,QR Code
TXN000610,32,17,9,478,2,2,31193.85,Success,QR Code
TXN000611,65,14,1,1259,2,1,72381.33,Success,QR Code
TXN000612,41,5,12,1042,2,1,54563.39,Success,QR Code
TXN000613,120,16,8,1676,2,1,2581.56,Success,UPI ID
TXN000614,18,15,18,1212,2,2,5437.58,Success,QR Code
TXN000615,80,1,5,1279,1,3,7870.15,Success,UPI ID
TXN000616,56,9,1,2117,2,1,27147.89,Success,QR Code
TXN000617,5,9,3,895,2,2,1810.31,Success,QR Code
TXN000618,48,19,20,1824,1,1,64836.68,Success,QR Code
TXN000619,85,13,15,682,2,1,56429.64,Success,UPI ID
TXN000620,75,4,5,1371,1,4,33852.31,Success,UPI ID
TXN000621,149,11,18,1917,2,1,61563.27,Failed,Phone Number
TXN000622,42,15,12,1126,1,1,59604.4,Success,Phone Number
TXN000623,54,17,7,2023,1,1,44337.63,Success,Phone Number
TXN000624,26,1,6,9,1,1,41131.84,Success,UPI ID
TXN000625,116,20,17,137,1,1,57770.7,Success,UPI ID
TXN000626,107,5,6,1172,2,1,13629.36,Success,QR Code
TXN000627,25,20,1,1022,1,3,10023.47,Success,UPI ID
TXN000628,37,3,4,1330,1,1,22061.78,Success,UPI ID
TXN000629,147,14,17,292,1,1,58099.54,Success,QR Code
TXN000630,25,19,17,1135,2,1,33854.21,Success,QR Code
TXN000631,56,4,9,72,2,3,12965.15,Success,Phone Number
TXN000632,71,7,17,814,1,1,37403.17,Success,Phone Number
TXN000633,83,11,8,340,2,1,38305.48,Success,UPI ID
TXN000634,69,5,11,859,1,1,12025.39,Success,QR Code
TXN000635,94,9,14,212,2,1,17442.82,Success,UPI ID
TXN000636,108,17,17,591,2,1,6120.41,Success,UPI ID
TXN000637,39,20,10,1177,1,1,35679.62,Success,UPI ID
TXN000638,69,19,14,1504,1,2,56800.42,Success,UPI ID
TXN000639,35,17,6,972,2,4,46832.45,Failed,UPI ID
TXN000640,30,12,15,524,2,1,62233.02,Success,UPI ID
TXN000641,115,16,7,695,2,1,5111.46,Success,UPI ID
TXN000642,14,11,16,212,1,1,70011.1,Success,QR Code
TXN000643,143,12,11,2024,2,4,19797.91,Failed,UPI ID
TXN000644,108,12,15,273,2,1,66241.97,Success,QR Code
TXN000645,124,2,9,1266,2,1,28483.27,Success,Phone Number
TXN000646,18,6,15,1093,2,1,3060.7,Success,QR Code
TXN000647,136,13,10,1118,1,1,10586.85,Success,UPI ID
TXN000648,14,19,4,846,2,4,67457.16,Failed,QR Code
TXN000649,25,18,5,673,2,1,55013.28,Success,QR Code
TXN000650,77,1,20,227,2,1,47810.45,Success,UPI ID
TXN000651,100,2,19,20,2,1,33152.79,Success,Phone Number
TXN000652,129,3,8,386,2,1,68825.53,Success,UPI ID
TXN000653,110,10,12,528,2,3,56477.03,Success,UPI ID
TXN000654,32,16,20,3,1,3,57302.36,Success,Phone Number
TXN000655,7,17,12,565,2,1,57480.71,Success,UPI ID
TXN000656,77,11,3,1803,2,1,69637.23,Success,QR Code
TXN000657,38,6,10,528,2,3,27849.85,Success,QR Code
TXN000658,121,11,10,910,2,1,33013.83,Success,UPI ID
TXN000659,99,9,3,1272,2,2,49532.1,Success,QR Code
TXN000660,58,6,9,867,2,1,67748.98,Success,QR Code
TXN000661,117,4,6,195,2,1,60358.59,Success,UPI ID
TXN000662,70,1,12,987,2,1,44268.06,Failed,UPI ID
TXN000663,19,8,19,552,2,1,35578.52,Success,Phone Number
TXN000664,14,3,12,1965,1,1,40447.07,Success,UPI ID
TXN000665,81,10,4,1877,2,4,35739.36,Success,UPI ID
TXN000666,56,5,1,2119,2,1,8948.61,Success,QR Code
TXN000667,87,7,8,2011,2,1,22745.67,Success,QR Code
TXN000668,39,12,12,1780,2,1,58470.8,Success,Phone Number
TXN000669,9,18,5,1767,2,3,23326.05,Success,QR Code
TXN000670,131,14,16,1148,1,4,67345.98,Success,UPI ID
TXN000671,105,14,2,424,2,1,61885.92,Success,Phone Number
TXN000672,70,13,8,117,2,1,21322.31,Success,Phone Number
TXN000673,52,10,12,2116,1,1,27166.5,Success,QR Code
TXN000674,110,14,20,1196,2,1,29816.68,Success,QR Code
TXN000675,92,7,17,563,1,1,54644.96,Success,QR Code
TXN000676,106,3,1,571,2,1,46973.35,Failed,Phone Number
TXN000677,115,3,1,293,2,2,2469.75,Success,UPI ID
TXN000678,56,19,8,899,2,3,72524.74,Success,Phone Number
TXN000679,118,9,5,1204,2,2,66346.82,Success,UPI ID
TXN000680,144,8,10,1025,2,1,59011.78,Success,UPI ID
TXN000681,8,2,14,2156,2,3,322.36,Success,QR Code
TXN000682,3,15,8,1486,2,1,21167.54,Success,QR Code
TXN000683,48,19,4,615,2,2,30907.81,Success,Phone Number
TXN000684,4,11,11,2192,2,2,64859.52,Success,QR Code
TXN000685,71,1,5,127,1,2,37558.69,Success,UPI ID
TXN000686,133,1,18,2075,2,1,34682.29,Success,UPI ID
TXN000687,67,3,13,1606,2,1,72222.82,Success,QR Code
TXN000688,118,6,17,1760,2,1,12622.68,Failed,UPI ID
TXN000689,6,8,10,1194,2,1,18510.85,Success,QR Code
TXN000690,120,15,19,1657,2,1,6647.85,Success,QR Code
TXN000691,43,4,20,243,2,1,32667.48,Success,QR Code
TXN000692,9,13,2,1077,2,1,54347.6,Success,UPI ID
TXN000693,2,16,20,2165,2,1,37066.91,Success,UPI ID
TXN000694,21,1,8,1722,2,4,12050.94,Failed,UPI ID
TXN000695,51,19,20,1147,2,4,38442.35,Success,Phone Number
TXN000696,18,15,13,1781,2,1,66561.15,Failed,QR Code
TXN000697,42,1,12,807,1,1,31436.57,Success,QR Code
TXN000698,143,3,4,1605,1,1,39978.87,Success,QR Code
TXN000699,23,19,12,915,2,1,23017.0,Success,QR Code
TXN000700,118,17,1,287,1,1,56700.86,Success,Phone Number
TXN000701,8,2,10,2170,2,1,36139.95,Failed,QR Code
TXN000702,65,3,19,901,2,2,35660.81,Success,UPI ID
TXN000703,7,20,18,533,1,1,44222.27,Success,QR Code
TXN000704,72,20,10,1993,1,1,59546.37,Success,QR Code
TXN000705,77,7,18,18,2,4,27157.33,Success,UPI ID
TXN000706,29,16,1,1149,2,1,37973.24,Success,UPI ID
TXN000707,116,19,17,187,2,1,57336.45,Success,Phone Number
TXN000708,25,17,9,259,2,2,42785.3,Success,QR Code
TXN000709,16,20,18,797,2,4,47529.38,Success,UPI ID
TXN000710,50,9,17,1819,2,1,56397.17,Success,Phone Number
TXN000711,100,14,10,991,1,2,46369.04,Failed,QR Code
TXN000712,125,7,20,151,2,4,5591.85,Success,UPI ID
TXN000713,105,11,16,1405,2,1,37768.86,Success,QR Code
TXN000714,87,5,8,1997,2,1,20965.9,Failed,UPI ID
TXN000715,109,6,17,669,2,1,51978.81,Success,UPI ID
TXN000716,20,3,17,329,2,1,25751.1,Success,Phone Number
TXN000717,3,13,7,2168,1,1,7191.22,Success,Phone Number
TXN000718,32,12,18,745,2,4,66954.84,Success,UPI ID
TXN000719,115,4,14,2003,2,1,41051.31,Success,Phone Number
TXN000720,24,13,6,170,1,1,36966.32,Success,QR Code
TXN000721,23,5,1,745,2,1,23998.88,Success,QR Code
TXN000722,53,3,3,1681,1,1,7612.71,Success,QR Code
TXN000723,81,4,1,1163,2,1,46918.88,Success,Phone Number
TXN000724,63,19,17,144,1,1,59535.84,Success,UPI ID
TXN000725,136,17,12,2019,1,3,68790.71,Success,UPI ID
TXN000726,136,6,20,1045,2,1,20345.46,Success,UPI ID
TXN000727,96,2,14,1136,2,1,13501.14,Success,Phone Number
TXN000728,29,17,15,320,1,1,20542.71,Success,UPI ID
TXN000729,79,2,9,2087,2,1,60090.28,Success,QR Code
TXN000730,132,4,13,1426,2,2,9741.34,Success,UPI ID
TXN000731,102,1,18,2030,1,1,5438.93,Success,QR Code
TXN000732,98,12,16,714,1,2,49721.07,Failed,UPI ID
TXN000733,110,19,2,16,2,1,15478.97,Success,QR Code
TXN000734,82,2,15,1544,2,2,10035.49,Success,QR Code
TXN000735,147,4,16,1069,2,3,13893.41,Success,UPI ID
TXN000736,120,20,1,1558,2,2,5993.88,Failed,UPI ID
TXN000737,93,8,17,1924,2,1,29533.09,Success,QR Code
TXN000738,82,1,17,1273,2,1,22978.23,Success,QR Code
TXN000739,149,9,12,716,2,1,35153.99,Success,UPI ID
TXN000740,91,3,3,323,2,1,7825.96,Success,Phone Number
TXN000741,109,10,12,242,2,1,3039.59,Success,QR Code
TXN000742,133,4,15,1694,2,3,42442.02,Success,QR Code
TXN000743,103,11,12,1546,2,3,73191.67,Success,Phone Number
TXN000744,77,2,13,751,1,1,62703.18,Success,QR Code
TXN000745,30,17,14,1483,2,3,66989.14,Success,UPI ID
TXN000746,85,13,8,986,2,1,22721.48,Success,QR Code
TXN000747,142,11,8,2178,2,1,12195.39,Success,Phone Number
TXN000748,43,13,17,623,2,1,21094.08,Success,Phone Number
TXN000749,77,4,11,310,2,1,55483.57,Failed,UPI ID
TXN000750,145,20,16,808,2,1,55421.86,Success,UPI ID
TXN000751,32,3,17,1463,1,1,7881.56,Success,UPI ID
TXN000752,11,12,18,508,2,1,45633.28,Success,UPI ID
TXN000753,68,17,16,537,2,2,73191.56,Success,QR Code
TXN000754,135,9,2,957,1,1,48222.22,Success,QR Code
TXN000755,149,14,16,2030,2,1,19809.21,Success,Phone Number
TXN000756,93,11,9,1792,2,1,39964.18,Success,UPI ID
TXN000757,3,13,5,968,1,1,39057.11,Failed,Phone Number
TXN000758,127,15,7,2144,2,1,23916.33,Success,QR Code
TXN000759,20,12,18,2067,2,1,37429.65,Success,QR Code
TXN000760,105,20,14,139,2,1,33949.69,Success,QR Code
TXN000761,112,2,15,1000,2,1,3724.82,Success,QR Code
TXN000762,122,15,15,940,2,1,6330.37,Success,UPI ID
TXN000763,116,3,7,777,2,2,48857.78,Success,QR Code
TXN000764,125,15,14,1451,2,1,44179.9,Failed,UPI ID
TXN000765,44,15,13,1701,1,1,50756.72,Success,UPI ID
TXN000766,118,5,13,776,2,1,16398.18,Success,QR Code
TXN000767,83,2,18,894,2,1,8387.33,Success,UPI ID
TXN000768,87,7,14,1305,2,1,67532.49,Success,UPI ID
TXN000769,38,11,5,833,2,1,553.61,Failed,UPI ID
TXN000770,92,1,14,1485,2,1,48511.77,Failed,UPI ID
TXN000771,17,14,3,1704,2,4,16111.15,Success,QR Code
TXN000772,18,5,7,383,1,1,43228.13,Success,Phone Number
TXN000773,100,7,19,1630,2,2,13624.85,Success,QR Code
TXN000774,3,20,14,384,1,1,14405.35,Success,QR Code
TXN000775,120,4,16,887,2,1,46781.55,Success,UPI ID
TXN000776,111,19,11,1689,2,1,51925.41,Failed,UPI ID
TXN000777,95,4,16,1178,1,1,54050.1,Failed,UPI ID
TXN000778,22,11,20,1194,2,3,6078.5,Success,UPI ID
TXN000779,12,7,1,1455,2,1,31034.06,Success,UPI ID
TXN000780,3,15,16,805,2,1,4951.05,Success,QR Code
TXN000781,108,4,16,1273,2,1,65771.42,Success,QR Code
TXN000782,131,14,8,1673,2,2,66026.15,Failed,Phone Number
TXN000783,111,1,1,1746,2,1,2280.28,Success,Phone Number
TXN000784,58,10,13,1451,2,1,36251.47,Success,UPI ID
TXN000785,52,1,18,868,2,2,67089.7,Success,UPI ID
TXN000786,26,14,6,1287,2,1,68985.3,Success,Phone Number
TXN000787,38,3,14,1633,2,1,6456.65,Success,UPI ID
TXN000788,34,7,3,1018,2,1,21113.35,Success,Phone Number
TXN000789,144,10,2,821,2,1,14118.85,Failed,Phone Number
TXN000790,34,8,11,1504,2,1,64984.42,Success,QR Code
TXN000791,133,18,5,298,2,1,60644.6,Success,QR Code
TXN000792,81,17,14,644,2,1,38154.47,Success,UPI ID
TXN000793,74,12,19,1576,2,1,72548.26,Failed,QR Code
TXN000794,40,13,16,1578,2,1,60107.62,Success,QR Code
TXN000795,55,4,4,2010,2,1,7819.9,Failed,QR Code
TXN000796,135,2,4,266,1,1,48673.85,Success,UPI ID
TXN000797,130,9,2,1693,2,1,13050.78,Success,QR Code
TXN000798,103,15,1,892,2,1,15631.55,Success,Phone Number
TXN000799,22,15,14,1610,2,4,69388.15,Success,Phone Number
TXN000800,80,11,8,397,1,1,9179.82,Success,QR Code
TXN000801,20,11,20,1576,2,1,40867.61,Success,QR Code
TXN000802,10,2,17,1324,2,1,1853.03,Success,Phone Number
TXN000803,33,7,7,26,2,1,19742.94,Success,UPI ID
TXN000804,144,1,18,1370,2,1,53227.2,Success,QR Code
TXN000805,133,16,11,1389,2,1,73091.81,Success,QR Code
TXN000806,65,3,8,1218,2,4,34533.55,Success,QR Code
TXN000807,4,11,14,1394,2,1,66546.72,Success,Phone Number
TXN000808,90,8,1,1205,2,1,56846.69,Success,QR Code
TXN000809,14,18,16,358,1,1,21308.95,Success,QR Code
TXN000810,138,13,7,1741,2,1,69546.82,Success,QR Code
TXN000811,146,6,14,40,2,1,20022.87,Success,QR Code
TXN000812,112,18,15,1788,2,1,53206.42,Success,UPI ID
TXN000813,60,12,13,639,1,1,67131.54,Success,QR Code
TXN000814,16,14,12,1847,1,1,23193.39,Success,UPI ID
TXN000815,37,11,18,675,1,1,42809.89,Success,Phone Number
TXN000816,88,6,16,302,2,1,58932.32,Success,UPI ID
TXN000817,82,18,20,1548,2,1,26430.24,Success,QR Code
TXN000818,42,19,5,326,2,1,17676.67,Success,QR Code
TXN000819,88,4,9,620,2,2,58618.16,Success,QR Code
TXN000820,95,11,17,1253,1,1,71291.16,Success,UPI ID
TXN000821,140,6,14,1135,2,1,60228.37,Success,QR Code
TXN000822,34,14,13,730,2,1,41489.04,Success,UPI ID
TXN000823,94,20,4,1876,2,1,54492.58,Success,QR Code
TXN000824,49,10,17,761,2,1,55816.77,Success,QR Code
TXN000825,133,4,2,1050,2,1,50285.34,Success,UPI ID
TXN000826,49,15,18,1347,2,1,18216.7,Success,Phone Number
TXN000827,46,11,5,376,2,1,73298.29,Failed,Phone Number
TXN000828,150,9,1,1356,2,1,51264.98,Success,QR Code
TXN000829,28,3,11,1726,2,1,55848.05,Success,Phone Number
TXN000830,14,2,18,1802,2,1,23685.97,Failed,UPI ID
TXN000831,150,16,10,115,1,1,68769.37,Success,UPI ID
TXN000832,104,13,18,1922,2,3,41803.98,Success,QR Code
TXN000833,41,4,17,202,1,1,61483.95,Success,Phone Number
TXN000834,32,13,14,896,2,1,3621.63,Success,UPI ID
TXN000835,108,18,2,1851,2,1,65801.15,Success,Phone Number
TXN000836,112,16,9,1255,1,1,52546.14,Success,Phone Number
TXN000837,113,10,9,299,2,1,17778.08,Success,UPI ID
TXN000838,64,15,12,1529,2,2,22656.28,Success,QR Code
TXN000839,118,6,16,183,2,1,69582.56,Success,QR Code
TXN000840,52,7,8,1569,1,1,48753.45,Failed,UPI ID
TXN000841,142,12,8,865,2,1,43442.57,Success,Phone Number
TXN000842,61,20,12,845,2,1,45115.57,Failed,QR Code
TXN000843,4,1,3,31,2,1,73421.97,Success,UPI ID
TXN000844,36,8,14,509,1,4,51291.19,Success,UPI ID
TXN000845,91,12,20,1177,1,1,69738.86,Success,Phone Number
TXN000846,59,10,12,1311,1,4,69571.72,Success,QR Code
TXN000847,148,10,16,1472,2,1,21808.05,Success,UPI ID
TXN000848,109,17,5,1316,2,2,68653.5,Success,QR Code
TXN000849,18,1,20,1286,1,1,47858.34,Success,UPI ID
TXN000850,35,5,18,2131,2,1,41305.66,Success,Phone Number
TXN000851,21,5,16,1758,1,3,58849.69,Success,QR Code
TXN000852,138,8,19,424,2,1,19510.76,Success,QR Code
TXN000853,109,7,16,207,2,1,3461.88,Success,QR Code
TXN000854,41,11,7,728,2,1,2026.37,Success,QR Code
TXN000855,60,13,18,1788,1,1,10784.82,Success,QR Code
TXN000856,89,17,5,1724,1,1,7737.71,Success,QR Code
TXN000857,116,1,20,1026,2,2,31019.25,Success,UPI ID
TXN000858,111,19,7,563,2,1,9790.13,Success,QR Code
TXN000859,27,6,17,1765,2,1,29381.89,Success,QR Code
TXN000860,115,2,20,1079,2,1,74903.08,Success,QR Code
